10132	192	11650255918		Amanda	R	Sanchez	0	1957-07-22 00:00:00	S		F		10000	1	0	Bachelors 	Clerical	1	0	8934 Roundtree Court		1 (11) 500 555-0122	
10136	1	6382		Krista		 Dominguez	0	1955-12-19 00:00:00	S		F		10000	2	0	Partial Co	Manual	0	1	7952 Franklin Canyon Road		1 (11) 500 555-0133	
10160	395	4140		Kristi	A	 Jimenez	0	1960-10-08 00:00:00	S		F		10000	1	1	High Schoo	Manual	1	1	8850 Via Del Sol		1 (11) 500 555-0185	
10166	192	47889040112		Gabrielle	P	Allen	0	1958-06-20 00:00:00	M		F		30000	1	0	Graduate D	Clerical	1	0	8102 Contuti Avenue		1 (11) 500 555-0170	
10170	393	4435		Darren	T	 Martinez	0	1974-05-21 00:00:00	S		M		30000	0	0	Partial Co	Clerical	1	1	5421 Morengo Ct.		1 (11) 500 555-0141	
10198	98	4991		Christy	G	 Zhao	0	1959-09-07 00:00:00	S		F		70000	5	5	Graduate D	Professional	0	3	2115 Pasado		753-555-0191	
10207	320	47757043200		Allison		Hall	0	1958-06-10 00:00:00	S		F		80000	5	4	Graduate D	Professional	0	0	7848 Silver Cypress Ct.		162-555-0176	
10208	403	42939388200		Bailey		Nelson	0	1969-01-11 00:00:00	S		F		80000	4	4	Graduate D	Management	1	1	8823 South St.		1 (11) 500 555-0126	
10209	4	20114132761		Charles	A	Edwards	0	1969-04-17 00:00:00	S		M		90000	2	0	Bachelors 	Professional	0	0	1898 South St		1 (11) 500 555-0153	
10229	4	179		Alvin		 Wu	0	1965-04-19 00:00:00	S		M		60000	3	3	Bachelors 	Professional	1	1	4377 Viking Dr.		1 (11) 500 555-0196	
10250	403	80113254785		Noah	P	Miller	0	1960-11-18 00:00:00	M		M		60000	1	0	Partial Co	Skilled Manual	0	1	1305 Black Point Pl.		1 (11) 500 555-0124	
10272	53	1342		Mayra	L	 Fernandez	0	1976-08-08 00:00:00	S		F		30000	0	0	High Schoo	Skilled Manual	0	2	9669 Cynthia Dr.		558-555-0118	
10280	169	33455928564		Melissa	T	Henderson	0	1978-03-28 00:00:00	S		F		40000	0	0	High Schoo	Skilled Manual	0	2	5881 Devonshire Court		539-555-0185	
10281	405	2717		Ernest	A	 Cai	0	1977-02-05 00:00:00	S		M		30000	0	0	Partial Hi	Clerical	1	2	3419 C. Mt. Hood		345-555-0196	
10289	403	1857		Kate	A	 Shen	0	1943-05-14 00:00:00	M		F		50000	2	0	Graduate D	Management	0	1	8935 Briarcliff Ct		1 (11) 500 555-0184	
10302	456	15732240080		Abigail		Gray	0	1968-11-02 00:00:00	M		F		80000	0	0	Bachelors 	Management	0	1	5381 Pine Hallow .rd		440-555-0165	
10303	183	8976		Craig		 Serrano	0	1967-09-15 00:00:00	M		M		120000	0	1	Bachelors 	Management	1	4	2212 Palmer Rd		799-555-0188	
10304	339	2547		Latasha	E	 Hernandez	0	1967-10-09 00:00:00	S		F		120000	0	1	Bachelors 	Management	1	4	3731 Chinquapin Ct		139-555-0110	
10309	67	7657		Alison		 She	0	1968-02-03 00:00:00	S		F		90000	4	4	Partial Co	Skilled Manual	0	2	7914 Kelly		366-555-0146	
10311	170	5067		Jenny	R	 Jai	0	1968-12-08 00:00:00	M		F		110000	1	1	Graduate D	Management	1	3	1439 Brock Lane		252-555-0173	
10351	1506	15294170975		Fernando	T	Anderson	0	1961-07-07 00:00:00	M		M		70000	5	4	Partial Co	Professional	1	3	2300 Lillian Dr		649-555-0192	
10353	225	46		Damien	C	 Zeng	0	1961-08-07 00:00:00	M		M		80000	5	4	Partial Co	Professional	0	3	594 Danesta Dr.		619-555-0157	
10354	239	3500		Ivan		 Arun	0	1961-07-19 00:00:00	S		M		80000	5	4	Partial Co	Professional	0	3	1273 Marlboro Court		492-555-0163	
10376	342	5153		Pedro		 Sanchez	0	1936-06-01 00:00:00	S		M		60000	2	0	Graduate D	Management	1	2	6300 Pinewood Court		504-555-0164	
10380	400	6398		Felicia	E	 Alvarez	0	1960-05-20 00:00:00	S		F		100000	0	3	Partial Co	Professional	0	2	214 Via Del Sol		577-555-0124	
10394	162	2017		Martha	C	 Zhu	0	1937-06-13 00:00:00	M		F		60000	3	0	Graduate D	Management	1	2	1363 Monti Circle		501-555-0169	
10413	19	49802780200		Grace		Robinson	0	1941-04-20 00:00:00	S		F		50000	4	0	Bachelors 	Management	0	2	9120 Pinewood Court		952-555-0113	
10425	216	3413		Emmanuel	E	 Gonzalez	0	1977-07-20 00:00:00	M		M		40000	0	0	Partial Hi	Clerical	1	2	2212 O St.		884-555-0191	
10429	370	1823		Carly	M	 Nara	0	1977-10-16 00:00:00	M		F		50000	0	0	Partial Co	Skilled Manual	0	2	232 K St.		316-555-0152	
10439	4	5012		Christy	A	 Yuan	0	1951-03-21 00:00:00	M		F		30000	3	0	High Schoo	Skilled Manual	0	2	9529 North Park Court		1 (11) 500 555-0182	
10484	41	4028		Brendan		 Tang	0	1957-01-02 00:00:00	M		M		70000	2	1	Partial Co	Professional	0	0	6781 Mitchelleanjen Ln.		624-555-0137	
10485	240	8273		Candice		 Wu	0	1957-03-23 00:00:00	M		F		70000	2	1	Partial Co	Professional	1	0	9932 San Carlos Ave.		685-555-0164	
10508	452	7723		Martin	J	 Mehta	0	1942-04-19 00:00:00	S		M		50000	4	0	Bachelors 	Management	0	2	1748 Bermad Drive		689-555-0176	
10516	417	2190		Dale	F	 Sharma	0	1943-06-25 00:00:00	S		M		70000	5	0	Bachelors 	Management	1	2	1385 Panoramic Ave.		820-555-0130	
10528	437	1805		Carly	C	 She	0	1945-08-02 00:00:00	M		F		40000	4	0	High Schoo	Professional	1	2	642 Country View Lane		946-555-0164	
10544	185	6634		Hector		 Dominguez	0	1947-09-04 00:00:00	S		M		50000	2	1	Partial Co	Professional	1	1	4712 Golden Rain Road		588-555-0130	
10555	50	86066702008		William	A	Jackson	0	1950-01-07 00:00:00	S		M		40000	2	1	Partial Hi	Skilled Manual	1	3	6190 Main Street		719-555-0193	
10556	201	7854		Ricardo	T	 Chander	0	1950-10-05 00:00:00	S		M		40000	2	1	Partial Hi	Skilled Manual	0	3	9127 Grenola Dr.		126-555-0112	
10557	447	21257483400		Jordan		Zhang	0	1950-09-16 00:00:00	M		M		50000	2	1	Partial Co	Professional	1	2	8980 Sea Ranch Ct	#2	198-555-0164	
10560	171	9856		April	L	 Lal	0	1950-03-21 00:00:00	M		F		50000	2	1	High Schoo	Professional	1	2	4739 Delta View Ln		793-555-0160	
10578	2	5471		Colleen	J	 Pal	0	1958-11-09 00:00:00	M		F		130000	2	3	Bachelors 	Management	1	4	9920 Macarthur Avenue		1 (11) 500 555-0112	
10600	503	2404		Aimee	P	 Yang	0	1946-02-04 00:00:00	M		F		130000	4	4	Partial Co	Professional	1	4	2090 Vine Hill Way		1 (11) 500 555-0130	
10615	393	60396942496		Jeremiah		Foster	0	1951-11-12 00:00:00	S		M		80000	5	2	High Schoo	Professional	0	2	3257 Toyon Dr.		1 (11) 500 555-0133	
10653	4	6123		Rodney		 Suarez	0	1971-10-10 00:00:00	M		M		80000	0	0	Partial Hi	Professional	1	4	6579 Chaucer Dr.		1 (11) 500 555-0182	
10667	40	1657		Kurt	C	 Shen	0	1964-03-16 00:00:00	M		M		80000	4	3	Partial Co	Professional	1	1	7369 Mayhew Way		411-555-0173	
10677	17	4703		Gerald		 Alvarez	0	1956-12-14 00:00:00	M		M		90000	2	1	Partial Co	Professional	1	1	7355 Stillwater Ct		139-555-0116	
10678	355	3571		Carmen	C	 Verma	0	1956-09-02 00:00:00	M		F		90000	2	1	Partial Co	Professional	1	1	5955 Waterview Place		197-555-0137	
10682	32	9445		Christine	E	 Xie	0	1972-05-24 00:00:00	S		F		50000	1	1	Graduate D	Skilled Manual	0	0	5457 Chrislend Court		752-555-0162	
10683	224	924		Byron	L	 Ruiz	0	1972-02-24 00:00:00	M		M		50000	1	1	Graduate D	Skilled Manual	1	0	6960 Trees Drive		165-555-0138	
10705	463	1069		Andy		 Sanz	0	1968-11-19 00:00:00	M		M		50000	2	2	Bachelors 	Skilled Manual	1	1	4406 Glenside Court		360-555-0191	
10721	358	8399		Brent	C	 Cai	0	1969-02-03 00:00:00	M		M		70000	5	5	Graduate D	Professional	1	2	2738 Carlotta		582-555-0188	
10738	316	4430		Darren		 Subram	0	1964-02-08 00:00:00	S		M		50000	4	4	Bachelors 	Skilled Manual	1	3	1481 Bently Street		984-555-0180	
10758	91	8236		Margaret		 Hu	0	1972-08-05 00:00:00	S		F		20000	0	0	Partial Hi	Manual	0	2	1610 Ashwood Dr.		1 (11) 500 555-0135	
10761	394	9320		Patricia	T	 Arun	0	1972-10-14 00:00:00	S		F		30000	0	0	High Schoo	Manual	0	1	6132 Providence Dr.		1 (11) 500 555-0182	
10773	393	1865		Kate	G	 Sharma	0	1971-07-18 00:00:00	M		F		40000	2	2	Partial Co	Clerical	0	1	4877 Limewood Place		1 (11) 500 555-0115	
10778	101	9961		Amy		 Zhou	0	1974-05-21 00:00:00	S		F		40000	3	3	Partial Co	Clerical	1	2	8005 Spring Water St.		188-555-0176	
10784	416	51961303900		Olivia		Martin	0	1966-07-03 00:00:00	S		F		50000	0	0	Graduate D	Skilled Manual	0	0	3324 Taylor Box # 238		137-555-0169	
10791	325	3052		Meagan		 Srini	0	1953-11-02 00:00:00	M		F		20000	2	0	High Schoo	Manual	1	2	7970 Madrid		147-555-0131	
10809	318	85043627023		Austin	A	Thomas	0	1956-03-16 00:00:00	M		M		40000	1	0	Partial Co	Clerical	1	1	2173 Stanley Dollar Dr.		118-555-0123	
10813	264	50989378700		Chloe		Davis	0	1957-02-07 00:00:00	M		F		30000	2	0	High Schoo	Skilled Manual	1	2	4186 Green Valley Road		155-555-0131	
10815	321	31994832800		Isabelle		Hayes	0	1957-10-06 00:00:00	M		F		30000	2	0	High Schoo	Skilled Manual	1	2	3056 C Northwood Dr	#58	170-555-0199	
10816	68	21353538600		Jack	F	Patterson	0	1957-10-23 00:00:00	S		M		30000	2	0	High Schoo	Skilled Manual	0	2	2669 Black Point Pl		447-555-0123	
10846	395	10144		Shannon	J	 Ma	0	1965-08-22 00:00:00	S		F		10000	1	0	Graduate D	Manual	0	0	68 Sunset Way		1 (11) 500 555-0189	
10864	394	9965		Amy		 Xu	0	1941-09-18 00:00:00	M		F		20000	1	0	Bachelors 	Clerical	1	0	3532 Brookview Drive		1 (11) 500 555-0180	
10873	390	402		Gilbert	C	 Yuan	0	1976-05-11 00:00:00	S		M		10000	0	0	High Schoo	Manual	0	2	2769 Edward Ave.		1 (11) 500 555-0141	
10876	403	539		Warren	W	 Guo	0	1978-09-20 00:00:00	M		M		20000	0	0	Bachelors 	Clerical	1	0	9621 Laurel Drive		1 (11) 500 555-0118	
10890	503	10204		Kenneth	W	 Shen	0	1960-11-23 00:00:00	M		M		20000	1	1	Partial Co	Manual	1	0	3610 Barberry Court		1 (11) 500 555-0189	
10897	91	8635		Brandi		 Moreno	0	1958-09-22 00:00:00	S		F		20000	2	0	Partial Co	Manual	0	1	2095 Sierra Drive		1 (11) 500 555-0192	
10919	1	1550		Marco		 Rodriguez	0	1969-02-11 00:00:00	M		M		40000	0	0	Graduate D	Clerical	0	0	137 Mazatlan	324	1 (11) 500 555-0199	
10923	401	7617		Kara	E	 Sharma	0	1969-10-25 00:00:00	S		F		50000	0	0	Graduate D	Skilled Manual	0	0	7712 Oak Wood Court		1 (11) 500 555-0115	
10961	1	377		Gilbert		 Wu	0	1965-06-09 00:00:00	M		M		20000	2	2	High Schoo	Manual	1	1	3152 Willow Pass Rd.		1 (11) 500 555-0158	
10970	91	4340		Carolyn		 Romero	0	1964-12-18 00:00:00	S		F		20000	2	2	High Schoo	Manual	0	2	7629 Bonanza		1 (11) 500 555-0115	
10991	2	87544797658		Jacob	C	Moore	0	1979-06-23 00:00:00	M		M		30000	3	3	Partial Co	Clerical	1	2	7560 Trees Drive		1 (11) 500 555-0192	
11007	91	37111264500		Zoe		Ward	0	1976-08-18 00:00:00	M		F		20000	0	0	High Schoo	Manual	1	1	7568 W. Holly Drive		1 (11) 500 555-0190	
11009	394	4918		Ruben		 Suri	0	1976-05-02 00:00:00	S		M		20000	0	0	Partial Hi	Manual	0	1	5160 La Vista Circle		1 (11) 500 555-0194	
11026	2	3343		Frederick		 Kapoor	0	1961-12-04 00:00:00	S		M		10000	1	0	Bachelors 	Manual	1	0	9562 Tupelo Dr.		1 (11) 500 555-0132	
11033	503	40882761478		Zoe		Stewart	0	1957-09-09 00:00:00	M		F		10000	1	0	Bachelors 	Clerical	1	0	7530 Eola		1 (11) 500 555-0188	
11035	192	3693		Bridget		 Raji	0	1957-06-22 00:00:00	M		F		10000	1	0	Partial Co	Manual	1	0	3681 Soto St.		1 (11) 500 555-0177	
11037	389	8219		Margaret		 Yang	0	1956-12-12 00:00:00	M		F		10000	2	0	Partial Co	Manual	1	0	9043 Monterey Ave.		1 (11) 500 555-0125	
11050	393	9510		Julie	R	 Nara	0	1942-12-23 00:00:00	S		F		10000	3	0	Partial Co	Manual	0	1	2983 Carlisle Way		1 (11) 500 555-0199	
11070	4	5495		Lacey	S	 Lu	0	1978-07-20 00:00:00	S		F		20000	0	0	Bachelors 	Clerical	0	0	5144 Via Bonita		1 (11) 500 555-0111	
11072	92	2161		Nicolas	H	 Luo	0	1978-05-20 00:00:00	S		M		20000	0	0	Bachelors 	Clerical	0	0	6959 Lakewood Court		1 (11) 500 555-0174	
11074	390	8512		Curtis	E	 Huang	0	1977-07-05 00:00:00	S		M		10000	1	1	High Schoo	Manual	1	0	6528 Paris Lane		1 (11) 500 555-0196	
11085	394	4950		Ruben	M	 Moreno	0	1959-05-12 00:00:00	S		M		20000	2	0	Partial Co	Manual	1	1	8586 Mellowood Street		1 (11) 500 555-0118	
11096	1	53125457763		Alexis	M	Davis	0	1959-04-05 00:00:00	M		F		30000	0	0	Bachelors 	Clerical	1	0	7461 Fraga Court		1 (11) 500 555-0183	
11107	2	66348345875		Bryan	D	Richardson	0	1969-05-24 00:00:00	M		M		10000	2	2	High Schoo	Manual	0	1	1153 Southhampton Road		1 (11) 500 555-0152	
11126	393	3422		Jermaine	J	 Malhotra	0	1968-06-24 00:00:00	S		M		30000	1	0	Bachelors 	Clerical	1	0	4676 Duckhorn Court	#j	1 (11) 500 555-0121	
11127	397	6231		Theresa	C	 Ortega	0	1968-02-28 00:00:00	M		F		30000	1	0	Bachelors 	Clerical	1	0	7166 Brock Lane		1 (11) 500 555-0161	
11129	91	8784		Natasha	A	 Jimenez	0	1968-03-12 00:00:00	M		F		30000	1	0	Bachelors 	Clerical	0	0	4846 Colfax St.		1 (11) 500 555-0170	
11134	393	5200		Ross	K	 Gonzalez	0	1968-04-20 00:00:00	M		M		40000	0	0	Graduate D	Clerical	1	0	8805 Wiget Lane		1 (11) 500 555-0112	
11144	393	1535		Marco	M	 Engineer	0	1966-04-12 00:00:00	S		M		20000	1	1	High Schoo	Manual	0	1	7681 Fern Leaf Lane		1 (11) 500 555-0153	
11147	3	148		Cedric	A	 Deng	0	1967-07-04 00:00:00	S		M		40000	0	0	Bachelors 	Clerical	0	0	3004 Banyan Circle		1 (11) 500 555-0139	
11158	395	4265		Rebekah	D	 Madan	0	1964-06-09 00:00:00	S		F		10000	3	2	Partial Hi	Manual	1	1	6554 Sucamore Dr.		1 (11) 500 555-0156	
11162	1	8700		Kathleen	L	 Sanz	0	1964-06-18 00:00:00	S		F		20000	2	2	High Schoo	Manual	1	2	8310 Ridge Circle		1 (11) 500 555-0184	
11163	5	4366		Marie		 Sara	0	1964-03-23 00:00:00	M		F		20000	3	3	High Schoo	Manual	1	0	6373 Berrellesa St.		1 (11) 500 555-0117	
11177	2	8946		Gary		 Torres	0	1964-05-23 00:00:00	S		M		40000	1	0	Bachelors 	Skilled Manual	0	0	4584 Pinetree Ct.		1 (11) 500 555-0118	
11184	397	1680		Tommy	D	 She	0	1979-05-01 00:00:00	M		M		20000	4	4	High Schoo	Manual	1	2	5391 Ashford Court		1 (11) 500 555-0118	
11203	2	54549394249		Hannah		Martin	0	1977-09-08 00:00:00	M		F		30000	0	0	Partial Co	Clerical	1	1	1136 Leland Way		1 (11) 500 555-0189	
11220	192	52679712176		Elizabeth	E	Smith	0	1973-04-19 00:00:00	M		F		30000	0	0	Partial Co	Clerical	0	1	2640 Old Oak Dr.		1 (11) 500 555-0113	
11223	2	3590		Darrell	K	 Nath	0	1974-06-14 00:00:00	M		M		30000	0	0	Partial Co	Clerical	0	1	8742 Twinview Place		1 (11) 500 555-0158	
11230	109	25971916317		Christian	A	Li	0	1961-11-05 00:00:00	M		M		40000	4	3	High Schoo	Skilled Manual	1	2	4030 Rosina Court		131-555-0186	
11251	140	4311		Carolyn	J	 Sai	0	1959-07-19 00:00:00	S		F		80000	5	0	Graduate D	Professional	1	0	4326 Niagara Court		193-555-0197	
11252	420	4880		Roy	C	 Prasad	0	1959-03-27 00:00:00	M		M		80000	5	0	Graduate D	Professional	1	0	8354 Sunset Meadows Ln.		167-555-0173	
11262	4	8785		Natasha		 Moreno	0	1970-05-03 00:00:00	M		F		90000	2	0	Bachelors 	Professional	1	0	1174 Ayers Rd		1 (11) 500 555-0149	
11269	92	7540		Tracy	C	 Kumar	0	1969-05-15 00:00:00	M		F		100000	1	0	Graduate D	Management	0	0	7287 Kaski Ln		1 (11) 500 555-0123	
11275	403	1854		Mindy	E	 Anand	0	1966-04-09 00:00:00	M		F		100000	0	0	Graduate D	Management	0	0	8562 Cynthia Drive		1 (11) 500 555-0187	
11279	4	10014		Laura		 Lu	0	1965-10-24 00:00:00	M		F		70000	5	5	Bachelors 	Professional	1	4	4234 Coggins Dr.		1 (11) 500 555-0113	
11280	390	9211		Raymond		 Perez	0	1965-09-10 00:00:00	S		M		70000	5	5	Bachelors 	Professional	0	4	9136 San Remo Ct.		1 (11) 500 555-0141	
11287	390	4866		Joe	L	 Suarez	0	1964-11-27 00:00:00	S		M		60000	4	4	Bachelors 	Professional	1	3	5928 First Ave.		1 (11) 500 555-0136	
11290	403	1730		Devon		 She	0	1962-08-15 00:00:00	M		M		60000	1	0	Bachelors 	Professional	1	1	9123 Springfield Drive		1 (11) 500 555-0144	
11297	92	4230		Deanna		 Sanchez	0	1961-11-06 00:00:00	M		F		50000	1	0	Partial Co	Skilled Manual	1	1	4487 Ahwanee Lane	#2	1 (11) 500 555-0111	
11325	403	7243		Johnathan	M	 Subram	0	1961-08-25 00:00:00	S		M		70000	5	4	Partial Co	Skilled Manual	1	3	2791 Orchard View Ave.		1 (11) 500 555-0173	
11328	4	64919243454		Cody	A	Peterson	0	1960-07-22 00:00:00	S		M		60000	1	0	Partial Co	Skilled Manual	0	1	5810 Hawkridge Terr.		1 (11) 500 555-0153	
11363	403	3291		Jerome	J	 Ortega	0	1943-05-26 00:00:00	S		M		50000	2	0	Graduate D	Management	0	1	2987 Turner Dr.		1 (11) 500 555-0193	
11371	72	31341704100		Riley	R	Foster	0	1972-01-05 00:00:00	S		F		80000	0	0	Bachelors 	Management	0	1	4299 Vernal Drive	#132	847-555-0195	
11377	1489	794		Melody	L	 Ortega	0	1968-07-11 00:00:00	S		F		90000	4	4	Bachelors 	Management	1	1	8138 Long Brook Way		407-555-0148	
11379	428	6411		Felicia	G	 Serrano	0	1968-10-27 00:00:00	S		F		90000	4	4	Partial Co	Skilled Manual	1	2	4576 N Ranchford Court		684-555-0135	
11391	253	76326453089		Logan	V	Green	0	1971-11-27 00:00:00	S		M		50000	1	1	Graduate D	Skilled Manual	0	0	26 Plymouth Dr.		111-555-0146	
11392	1485	77543333768		Samuel		Baker	0	1971-05-01 00:00:00	S		M		50000	1	1	Graduate D	Skilled Manual	1	0	272 Winding Lane		633-555-0111	
11395	382	70868903400		Logan		Evans	0	1963-10-17 00:00:00	M		M		100000	0	2	Partial Co	Professional	1	1	8568 Rolando Ave.		740-555-0117	
11422	17	67172899842		Eduardo	S	Howard	0	1954-11-19 00:00:00	M		M		50000	2	0	Partial Hi	Skilled Manual	1	2	2187 Castle Rock		629-555-0188	
11423	437	99607539176		Morgan		Barnes	0	1935-01-09 00:00:00	M		F		40000	3	0	Partial Co	Professional	1	2	237 Ashley Way		932-555-0112	
11427	137	2801		Eddie		 Moreno	0	1936-10-07 00:00:00	M		M		60000	2	0	Graduate D	Management	1	2	714 Las Trampas Road		288-555-0137	
11442	1466	64073634100		Devin		Barnes	0	1954-04-15 00:00:00	S		M		50000	2	0	Partial Hi	Skilled Manual	1	2	9525 Akyn Rock Dr.	Apt 212	259-555-0189	
11482	92	1953		Bianca		 Li	0	1948-04-06 00:00:00	S		F		30000	3	0	Partial Co	Clerical	1	2	9235 Logan Court		1 (11) 500 555-0176	
11483	152	2489		Mallory		 Suarez	0	1977-11-02 00:00:00	M		F		50000	0	0	Partial Co	Skilled Manual	0	2	6482 Colt Ct.		534-555-0111	
11492	403	1192		Summer	L	 Fernandez	0	1949-08-24 00:00:00	S		F		30000	3	0	Partial Co	Clerical	0	2	2229 Pinehurst Court		1 (11) 500 555-0168	
11512	280	5105		Barbara		 She	0	1975-01-15 00:00:00	S		F		50000	0	0	Partial Co	Skilled Manual	0	2	9491 Rosemarie Pl.		154-555-0182	
11518	357	50301440400		Nicole		Smith	0	1973-12-05 00:00:00	S		F		60000	0	0	Partial Co	Skilled Manual	1	2	5407 San Carlos Ave.		596-555-0152	
11521	1446	7312		Bobby	L	 Madan	0	1973-10-17 00:00:00	M		M		70000	0	0	Partial Co	Professional	1	2	1551 Logan Ct		424-555-0179	
11524	92	1713		Terrence	A	 Kumar	0	1957-12-02 00:00:00	S		M		50000	2	0	High Schoo	Professional	0	2	8791 La Cadena		1 (11) 500 555-0174	
11527	92	6059		Jon	C	 Zheng	0	1958-03-12 00:00:00	S		M		120000	5	1	Bachelors 	Management	0	4	8571 Sun View Drive		1 (11) 500 555-0147	
11572	1460	8299		Carrie		 Martin	0	1944-10-08 00:00:00	S		F		40000	4	0	High Schoo	Professional	1	2	8834 San Jose Ave.		452-555-0182	
11604	426	68815806508		Patrick	B	Rivera	0	1949-12-02 00:00:00	S		M		50000	2	1	Partial Co	Professional	1	2	641 Joan Ave.		138-555-0164	
11629	159	61265028715		Devin		Washington	0	1953-04-03 00:00:00	S		M		70000	4	3	High Schoo	Professional	0	1	5598 Mt. Palomar Pl.		760-555-0127	
11630	2	37169747352		Kimberly	R	Ward	0	1958-05-20 00:00:00	M		F		130000	2	3	Bachelors 	Management	1	4	6327 Mi Casa Court		1 (11) 500 555-0123	
11634	91	6670		Roberto		 Martin	0	1956-12-14 00:00:00	S		M		90000	2	1	High Schoo	Professional	0	2	6999 Yosemite Circle		1 (11) 500 555-0187	
11636	394	1350		Lydia	A	 Kapoor	0	1955-10-06 00:00:00	M		F		110000	3	4	Partial Co	Professional	1	4	2869 Highland Dr.		1 (11) 500 555-0159	
11637	503	53315894603		Abigail		Davis	0	1955-12-22 00:00:00	S		F		130000	3	4	Partial Co	Professional	0	3	6133 Balhan Dr.		1 (11) 500 555-0187	
11642	397	7647		Nichole	E	 Raje	0	1944-04-19 00:00:00	M		F		70000	5	1	High Schoo	Professional	1	2	7001 Mills Dr.		1 (11) 500 555-0142	
11651	397	6778		Renee	M	 Munoz	0	1946-10-21 00:00:00	S		F		80000	5	0	Partial Co	Professional	1	2	7793 Kaski Ln.		1 (11) 500 555-0112	
11665	192	61966410279		Marcus	R	Bryant	0	1952-11-15 00:00:00	M		M		80000	4	1	High Schoo	Professional	1	3	2135 Noe St.		1 (11) 500 555-0141	
11678	389	4157		Kristi	B	 Rubio	0	1948-06-10 00:00:00	M		F		90000	4	1	High Schoo	Management	1	3	3634 Heather Pl		1 (11) 500 555-0171	
11684	2	1963		Bianca	J	 Xu	0	1947-03-11 00:00:00	M		F		120000	5	5	High Schoo	Management	1	4	4630 Concord Blvd.		1 (11) 500 555-0166	
11686	390	7825		Carl	K	 Pal	0	1975-07-06 00:00:00	S		M		60000	0	0	Partial Hi	Skilled Manual	0	3	4609 Parkway Drive		1 (11) 500 555-0118	
11687	4	528		Warren	E	 Lin	0	1975-01-08 00:00:00	S		M		70000	0	0	Partial Hi	Skilled Manual	1	3	6912 Old Oak Drive		1 (11) 500 555-0155	
11694	390	133		Cedric	M	 Zhao	0	1974-06-13 00:00:00	M		M		110000	0	5	Partial Co	Management	1	3	7661 S. Rosal Ave.		1 (11) 500 555-0188	
11695	403	10127		Shannon	E	 Zhang	0	1973-04-13 00:00:00	S		F		90000	0	0	High Schoo	Management	1	3	6150 San Antonio		1 (11) 500 555-0122	
11708	92	8972		Craig		 Dominguez	0	1970-07-20 00:00:00	M		M		100000	0	5	High Schoo	Management	0	4	3074 Columbia River Ct.	25	1 (11) 500 555-0153	
11710	4	1507		Cesar		 Verma	0	1970-03-10 00:00:00	S		M		100000	0	5	Partial Hi	Professional	0	4	3592 Del Monte Court		1 (11) 500 555-0111	
11717	1487	88648338913		Andrew	R	Martin	0	1955-10-11 00:00:00	S		M		50000	2	0	Partial Hi	Skilled Manual	0	2	661 Miller Ave.		951-555-0147	
11724	269	78851532936		James	E	King	0	1972-05-22 00:00:00	S		M		50000	1	1	Graduate D	Skilled Manual	0	0	8086 Cotati Ct.		153-555-0155	
11725	271	27008520400		Logan		Butler	0	1972-06-14 00:00:00	S		M		50000	1	1	Bachelors 	Skilled Manual	1	0	8841 San Jose Dr		373-555-0170	
11730	323	40357794200		Rebecca		Edwards	0	1972-10-17 00:00:00	M		F		60000	1	0	Graduate D	Skilled Manual	1	0	1379 Stimel Dr.	Unit C	875-555-0157	
11735	241	63369264600		Bryan		Brooks	0	1970-06-21 00:00:00	S		M		50000	1	1	Bachelors 	Skilled Manual	0	1	2304 La Canada	#13	225-555-0134	
11736	113	8508		Curtis	G	 Chen	0	1970-04-15 00:00:00	M		M		50000	1	1	Bachelors 	Skilled Manual	1	1	6315 Olive Ave.		568-555-0111	
11745	54	22334486842		Jason	R	Lal	0	1969-09-26 00:00:00	S		M		60000	1	0	Graduate D	Professional	0	0	7141 Shannondale Drive		492-555-0175	
11752	257	68515313267		Mason	E	Bailey	0	1970-10-14 00:00:00	S		M		60000	1	0	Graduate D	Professional	1	0	1497 Condor Pl.		155-555-0138	
11761	16	62290050983		Lucas		Long	0	1967-07-21 00:00:00	S		M		50000	2	2	Bachelors 	Skilled Manual	0	1	1782 Camino Solano		201-555-0162	
11765	278	8363		Vincent		 Xu	0	1966-03-07 00:00:00	S		M		50000	3	3	Bachelors 	Skilled Manual	0	0	1977 Oak Road		199-555-0112	
11766	1509	74198613762		Jason	L	Baker	0	1966-05-25 00:00:00	S		M		60000	0	0	Graduate D	Professional	1	0	6265 Greendell Rd.		626-555-0119	
11771	1492	6141		Robin		 Serrano	0	1969-01-20 00:00:00	M		F		60000	2	0	Graduate D	Professional	0	0	7569 Sierra Drive	#105	689-555-0169	
11870	466	24226801395		Gabriel	C	Henderson	0	1959-01-28 00:00:00	S		M		50000	4	0	Graduate D	Skilled Manual	1	0	7615 Buena Vista		362-555-0175	
11885	1457	68392822146		Adrian		Murphy	0	1972-12-24 00:00:00	S		M		50000	1	0	Graduate D	Skilled Manual	1	0	7304 Mt. Palomar Pl.		270-555-0127	
11917	266	64095000624		Bryan	G	Ward	0	1945-04-24 00:00:00	M		M		40000	4	0	High Schoo	Professional	1	2	4138 Shore Rd.		535-555-0117	
11921	7	5962		Willie		 Zeng	0	1945-09-23 00:00:00	S		M		50000	4	0	Bachelors 	Management	1	2	9005 Kirkwood Ct		106-555-0126	
11923	372	24520342350		Elijah	D	Simmons	0	1945-10-19 00:00:00	S		M		50000	5	0	Bachelors 	Management	0	2	1206 Olive St		119-555-0125	
